# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2008-04-08 18:23:17 EDT
#
# Data for the following site(s) are contained in this file
#    USGS 05242300 MISSISSIPPI RIVER AT BRAINERD, MN
#    USGS 05270700 MISSISSIPPI RIVER AT ST. CLOUD, MN
#    USGS 05331000 MISSISSIPPI RIVER AT ST. PAUL, MN
#    USGS 05378500 MISSISSIPPI RIVER AT WINONA, MN
#    USGS 05389500 Mississippi River at McGregor, IA
#    USGS 05420500 Mississippi River at Clinton, IA
#    USGS 05587450 Mississippi River at Grafton, IL
#    USGS 07010000 Mississippi River at St. Louis, MO
#    USGS 07022000 Mississippi River at Thebes, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05242300
#    DD parameter statistic   Description
#    10   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	10_00060_00003	10_00060_00003_cd
USGS	05331000	1996-02-26	8480	Ae
USGS	05331000	1996-02-27	8710	Ae
USGS	05331000	1996-02-28	9160	Ae
USGS	05331000	1996-02-29	8950	Ae
USGS	05331000	1996-03-01	8190	Ae
USGS	05331000	1996-03-02	8980	Ae
USGS	05331000	1996-03-03	9680	Ae
USGS	05331000	1996-03-04	8430	Ae
USGS	05331000	1996-03-05	9010	Ae
USGS	05331000	1996-03-06	9250	Ae
USGS	05331000	1996-03-07	9250	Ae
USGS	05331000	1996-03-08	8400	Ae
USGS	05331000	1996-03-09	7960	Ae
USGS	05331000	1996-03-10	8450	Ae
USGS	05331000	1996-03-11	9100	Ae
USGS	05331000	1996-03-12	9730	Ae
USGS	05331000	1996-03-13	11100	Ae
USGS	05331000	1996-03-14	12700	A
USGS	05331000	1996-03-15	13700	A
USGS	05331000	1996-03-16	14500	A
USGS	05331000	1996-03-17	15400	A
USGS	05331000	1996-03-18	17000	A
USGS	05331000	1996-03-19	18100	A
USGS	05331000	1996-03-20	18900	A
USGS	05331000	1996-03-21	19900	A
USGS	05331000	1996-03-22	20500	A
USGS	05331000	1996-03-23	21300	A
USGS	05331000	1996-03-24	22100	A
USGS	05331000	1996-03-25	23200	A
USGS	05331000	1996-03-26	22500	A
USGS	05331000	1996-03-27	21300	A
USGS	05331000	1996-03-28	21300	A
USGS	05331000	1996-03-29	22700	A
USGS	05331000	1996-03-30	24900	A
USGS	05331000	1996-03-31	29400	A
USGS	05331000	1996-04-01	30500	A
USGS	05331000	1996-04-02	32000	A
USGS	05331000	1996-04-03	33800	A
USGS	05331000	1996-04-04	35000	A
USGS	05331000	1996-04-05	36300	A
USGS	05331000	1996-04-06	37300	A
USGS	05331000	1996-04-07	39000	A
USGS	05331000	1996-04-08	39500	A
USGS	05331000	1996-04-09	39600	A
USGS	05331000	1996-04-10	39600	A
USGS	05331000	1996-04-11	39900	A
USGS	05331000	1996-04-12	40900	A
USGS	05331000	1996-04-13	42200	A
USGS	05331000	1996-04-14	42500	A
USGS	05331000	1996-04-15	43700	A
USGS	05331000	1996-04-16	45600	A
USGS	05331000	1996-04-17	47600	A
USGS	05331000	1996-04-18	48700	A
USGS	05331000	1996-04-19	49400	A
USGS	05331000	1996-04-20	50000	A
USGS	05331000	1996-04-21	50100	A
USGS	05331000	1996-04-22	50100	A
USGS	05331000	1996-04-23	50500	A
USGS	05331000	1996-04-24	50200	A
USGS	05331000	1996-04-25	49800	A
USGS	05331000	1996-04-26	48800	A
USGS	05331000	1996-04-27	48400	A
USGS	05331000	1996-04-28	47200	A
USGS	05331000	1996-04-29	46500	A
USGS	05331000	1996-04-30	45100	A
USGS	05331000	1996-05-01	43700	A
USGS	05331000	1996-05-02	42900	A
USGS	05331000	1996-05-03	41600	A
USGS	05331000	1996-05-04	40200	A
USGS	05331000	1996-05-05	39800	A
USGS	05331000	1996-05-06	39000	A
USGS	05331000	1996-05-07	38100	A
USGS	05331000	1996-05-08	37600	A
USGS	05331000	1996-05-09	36700	A
USGS	05331000	1996-05-10	36000	A
USGS	05331000	1996-05-11	35800	A
USGS	05331000	1996-05-12	35800	A
USGS	05331000	1996-05-13	35700	A
USGS	05331000	1996-05-14	35700	A
USGS	05331000	1996-05-15	35800	A
USGS	05331000	1996-05-16	35700	A
USGS	05331000	1996-05-17	35600	A
USGS	05331000	1996-05-18	35800	A
USGS	05331000	1996-05-19	38800	A
USGS	05331000	1996-05-20	41000	A
USGS	05331000	1996-05-21	41600	A
USGS	05331000	1996-05-22	42800	A
USGS	05331000	1996-05-23	41400	A
USGS	05331000	1996-05-24	41800	A
USGS	05331000	1996-05-25	41500	A
USGS	05331000	1996-05-26	40900	A
USGS	05331000	1996-05-27	40100	A
USGS	05331000	1996-05-28	39000	A
USGS	05331000	1996-05-29	37500	A
USGS	05331000	1996-05-30	36100	A
USGS	05331000	1996-05-31	35100	A
USGS	05331000	1996-06-01	34000	A
USGS	05331000	1996-06-02	33200	A
USGS	05331000	1996-06-03	32500	A
USGS	05331000	1996-06-04	32100	A
USGS	05331000	1996-06-05	31400	A
USGS	05331000	1996-06-06	30500	A
USGS	05331000	1996-06-07	31100	A
USGS	05331000	1996-06-08	30300	A
USGS	05331000	1996-06-09	29600	A
USGS	05331000	1996-06-10	29500	A
USGS	05331000	1996-06-11	29100	A
USGS	05331000	1996-06-12	28800	A
USGS	05331000	1996-06-13	27600	A
USGS	05331000	1996-06-14	26500	A
USGS	05331000	1996-06-15	25500	A
USGS	05331000	1996-06-16	24300	A
USGS	05331000	1996-06-17	24900	A
USGS	05331000	1996-06-18	24800	A
USGS	05331000	1996-06-19	26800	A
USGS	05331000	1996-06-20	28200	A
USGS	05331000	1996-06-21	31200	A
USGS	05331000	1996-06-22	33600	A
USGS	05331000	1996-06-23	35100	A
USGS	05331000	1996-06-24	37700	A
USGS	05331000	1996-06-25	39000	A
USGS	05331000	1996-06-26	38700	A
USGS	05331000	1996-06-27	37700	A
USGS	05331000	1996-06-28	35800	A
USGS	05331000	1996-06-29	33800	A
USGS	05331000	1996-06-30	31300	A
USGS	05331000	1996-07-01	29300	A
USGS	05331000	1996-07-02	26500	A
USGS	05331000	1996-07-03	24300	A
USGS	05331000	1996-07-04	22500	A
USGS	05331000	1996-07-05	20700	A
USGS	05331000	1996-07-06	18100	A
USGS	05331000	1996-07-07	17400	A
USGS	05331000	1996-07-08	16900	A
USGS	05331000	1996-07-09	16400	A
USGS	05331000	1996-07-10	15400	A
USGS	05331000	1996-07-11	14800	A
USGS	05331000	1996-07-12	14300	A
USGS	05331000	1996-07-13	13900	A
USGS	05331000	1996-07-14	13800	A
USGS	05331000	1996-07-15	13700	A
USGS	05331000	1996-07-16	13400	A
USGS	05331000	1996-07-17	13700	A
USGS	05331000	1996-07-18	13400	A
USGS	05331000	1996-07-19	14200	A
USGS	05331000	1996-07-20	13700	A
USGS	05331000	1996-07-21	13100	A
USGS	05331000	1996-07-22	12700	A
USGS	05331000	1996-07-23	12200	A
USGS	05331000	1996-07-24	12000	A
USGS	05331000	1996-07-25	11200	A
USGS	05331000	1996-07-26	10700	A
USGS	05331000	1996-07-27	10600	A
USGS	05331000	1996-07-28	10200	A
USGS	05331000	1996-07-29	10300	A
USGS	05331000	1996-07-30	10300	A
USGS	05331000	1996-07-31	10400	A
USGS	05331000	1996-08-01	10000	A
USGS	05331000	1996-08-02	10100	A
USGS	05331000	1996-08-03	10700	A
USGS	05331000	1996-08-04	10200	A
USGS	05331000	1996-08-05	9460	A
USGS	05331000	1996-08-06	9430	A
USGS	05331000	1996-08-07	8660	A
USGS	05331000	1996-08-08	8720	A
USGS	05331000	1996-08-09	8540	A
USGS	05331000	1996-08-10	8970	A
USGS	05331000	1996-08-11	8890	A
USGS	05331000	1996-08-12	9810	A
USGS	05331000	1996-08-13	10800	A
USGS	05331000	1996-08-14	11000	A
USGS	05331000	1996-08-15	10300	A
USGS	05331000	1996-08-16	9670	A
USGS	05331000	1996-08-17	9260	A
USGS	05331000	1996-08-18	8880	A
USGS	05331000	1996-08-19	8310	A
USGS	05331000	1996-08-20	7950	A
USGS	05331000	1996-08-21	7690	A
USGS	05331000	1996-08-22	6730	A
USGS	05331000	1996-08-23	7210	A
USGS	05331000	1996-08-24	7090	A
USGS	05331000	1996-08-25	6230	A
USGS	05331000	1996-08-26	6780	A
USGS	05331000	1996-08-27	7690	A
USGS	05331000	1996-08-28	9200	A
USGS	05331000	1996-08-29	9420	A
USGS	05331000	1996-08-30	9360	A
USGS	05331000	1996-08-31	8940	A
USGS	05331000	1996-09-01	8390	A
USGS	05331000	1996-09-02	7210	A
USGS	05331000	1996-09-03	6860	A
USGS	05331000	1996-09-04	6740	A
USGS	05331000	1996-09-05	6900	A
USGS	05331000	1996-09-06	7170	A
USGS	05331000	1996-09-07	6000	A
USGS	05331000	1996-09-08	5610	A
USGS	05331000	1996-09-09	5420	A
USGS	05331000	1996-09-10	4850	A
USGS	05331000	1996-09-11	5390	A
USGS	05331000	1996-09-12	6120	A
USGS	05331000	1996-09-13	5620	A
USGS	05331000	1996-09-14	5480	A
USGS	05331000	1996-09-15	5130	A
USGS	05331000	1996-09-16	5230	A
USGS	05331000	1996-09-17	5010	A
USGS	05331000	1996-09-18	4630	A
USGS	05331000	1996-09-19	4760	A
USGS	05331000	1996-09-20	4230	A
USGS	05331000	1996-09-21	4330	A
USGS	05331000	1996-09-22	4660	A
USGS	05331000	1996-09-23	4590	A
USGS	05331000	1996-09-24	4560	A
USGS	05331000	1996-09-25	4350	A
USGS	05331000	1996-09-26	4390	A
USGS	05331000	1996-09-27	4270	A
USGS	05331000	1996-09-28	4230	A
USGS	05331000	1996-09-29	4930	A
USGS	05331000	1996-09-30	4780	A
USGS	05331000	1996-10-01	4670	A
USGS	05331000	1996-10-02	4570	A
USGS	05331000	1996-10-03	4950	A
USGS	05331000	1996-10-04	4910	A
USGS	05331000	1996-10-05	5120	A
USGS	05331000	1996-10-06	4980	A
USGS	05331000	1996-10-07	4970	A
USGS	05331000	1996-10-08	5030	A
USGS	05331000	1996-10-09	4810	A
USGS	05331000	1996-10-10	4810	A
USGS	05331000	1996-10-11	4920	A
USGS	05331000	1996-10-12	4840	A
USGS	05331000	1996-10-13	4780	A
USGS	05331000	1996-10-14	4420	A
USGS	05331000	1996-10-15	4660	A
USGS	05331000	1996-10-16	4110	A
USGS	05331000	1996-10-17	4720	A
USGS	05331000	1996-10-18	5140	A
USGS	05331000	1996-10-19	5750	A
USGS	05331000	1996-10-20	5890	A
USGS	05331000	1996-10-21	5930	A
USGS	05331000	1996-10-22	7460	A
USGS	05331000	1996-10-23	7990	A
USGS	05331000	1996-10-24	8590	A
USGS	05331000	1996-10-25	9520	A
USGS	05331000	1996-10-26	9720	A
USGS	05331000	1996-10-27	9820	A
USGS	05331000	1996-10-28	10100	A
USGS	05331000	1996-10-29	10500	A
USGS	05331000	1996-10-30	10700	A
USGS	05331000	1996-10-31	11800	A
USGS	05331000	1996-11-01	11900	A
USGS	05331000	1996-11-02	12400	A
USGS	05331000	1996-11-03	12800	A
USGS	05331000	1996-11-04	12900	A
USGS	05331000	1996-11-05	13500	A
USGS	05331000	1996-11-06	13800	A
USGS	05331000	1996-11-07	14400	A
USGS	05331000	1996-11-08	14400	A
USGS	05331000	1996-11-09	14000	A
USGS	05331000	1996-11-10	14500	A
USGS	05331000	1996-11-11	14200	A
USGS	05331000	1996-11-12	14000	A
USGS	05331000	1996-11-13	13100	A
USGS	05331000	1996-11-14	12400	A
USGS	05331000	1996-11-15	11500	Ae
USGS	05331000	1996-11-16	10700	Ae
USGS	05331000	1996-11-17	10500	Ae
USGS	05331000	1996-11-18	13400	Ae
USGS	05331000	1996-11-19	14000	Ae
USGS	05331000	1996-11-20	14400	Ae
USGS	05331000	1996-11-21	15500	Ae
USGS	05331000	1996-11-22	15800	Ae
USGS	05331000	1996-11-23	15200	Ae
USGS	05331000	1996-11-24	15300	Ae
USGS	05331000	1996-11-25	14900	Ae
USGS	05331000	1996-11-26	13900	Ae
USGS	05331000	1996-11-27	12600	Ae
USGS	05331000	1996-11-28	12000	Ae
USGS	05331000	1996-11-29	12900	Ae
USGS	05331000	1996-11-30	13400	Ae
USGS	05331000	1996-12-01	14500	Ae
USGS	05331000	1996-12-02	14000	Ae
USGS	05331000	1996-12-03	13700	Ae
USGS	05331000	1996-12-04	13300	Ae
USGS	05331000	1996-12-05	13500	Ae
USGS	05331000	1996-12-06	14700	Ae
USGS	05331000	1996-12-07	15000	Ae
USGS	05331000	1996-12-08	14600	Ae
USGS	05331000	1996-12-09	13900	Ae
USGS	05331000	1996-12-10	14200	Ae
USGS	05331000	1996-12-11	14600	Ae
USGS	05331000	1996-12-12	14700	Ae
USGS	05331000	1996-12-13	15100	Ae
USGS	05331000	1996-12-14	14600	Ae
USGS	05331000	1996-12-15	13800	Ae
USGS	05331000	1996-12-16	12500	Ae
USGS	05331000	1996-12-17	11800	Ae
USGS	05331000	1996-12-18	12000	Ae
USGS	05331000	1996-12-19	11400	Ae
USGS	05331000	1996-12-20	10100	Ae
USGS	05331000	1996-12-21	9130	Ae
USGS	05331000	1996-12-22	9580	Ae
USGS	05331000	1996-12-23	11100	Ae
USGS	05331000	1996-12-24	10700	Ae
USGS	05331000	1996-12-25	10500	Ae
USGS	05331000	1996-12-26	9980	Ae
USGS	05331000	1996-12-27	10100	Ae
USGS	05331000	1996-12-28	10400	Ae
USGS	05331000	1996-12-29	10800	Ae
USGS	05331000	1996-12-30	10900	Ae
USGS	05331000	1996-12-31	10400	Ae
USGS	05331000	1997-01-01	9640	Ae
USGS	05331000	1997-01-02	9800	Ae
USGS	05331000	1997-01-03	10100	Ae
USGS	05331000	1997-01-04	9990	Ae
USGS	05331000	1997-01-05	10300	Ae
USGS	05331000	1997-01-06	9510	Ae
USGS	05331000	1997-01-07	8790	Ae
USGS	05331000	1997-01-08	8850	Ae
USGS	05331000	1997-01-09	8230	Ae
USGS	05331000	1997-01-10	7910	Ae
USGS	05331000	1997-01-11	7860	Ae
USGS	05331000	1997-01-12	7150	Ae
USGS	05331000	1997-01-13	6670	Ae
USGS	05331000	1997-01-14	6950	Ae
USGS	05331000	1997-01-15	7150	Ae
USGS	05331000	1997-01-16	8000	Ae
USGS	05331000	1997-01-17	9670	Ae
USGS	05331000	1997-01-18	8380	Ae
USGS	05331000	1997-01-19	8560	Ae
USGS	05331000	1997-01-20	8310	Ae
USGS	05331000	1997-01-21	8330	Ae
USGS	05331000	1997-01-22	8490	Ae
USGS	05331000	1997-01-23	8810	Ae
USGS	05331000	1997-01-24	8780	Ae
USGS	05331000	1997-01-25	8510	Ae
USGS	05331000	1997-01-26	8640	Ae
USGS	05331000	1997-01-27	8420	Ae
USGS	05331000	1997-01-28	8540	Ae
USGS	05331000	1997-01-29	8610	Ae
USGS	05331000	1997-01-30	8530	Ae
USGS	05331000	1997-01-31	8450	Ae
USGS	05331000	1997-02-01	7470	Ae
USGS	05331000	1997-02-02	8720	Ae
USGS	05331000	1997-02-03	8710	Ae
USGS	05331000	1997-02-04	8600	Ae
USGS	05331000	1997-02-05	8200	Ae
USGS	05331000	1997-02-06	8470	Ae
USGS	05331000	1997-02-07	8800	Ae
USGS	05331000	1997-02-08	8600	Ae
USGS	05331000	1997-02-09	8190	Ae
USGS	05331000	1997-02-10	8240	Ae
USGS	05331000	1997-02-11	8280	Ae
USGS	05331000	1997-02-12	8200	Ae
USGS	05331000	1997-02-13	8140	Ae
USGS	05331000	1997-02-14	8150	Ae
USGS	05331000	1997-02-15	8490	Ae
USGS	05331000	1997-02-16	8150	Ae
USGS	05331000	1997-02-17	8020	Ae
USGS	05331000	1997-02-18	8010	Ae
USGS	05331000	1997-02-19	8130	Ae
USGS	05331000	1997-02-20	7940	Ae
USGS	05331000	1997-02-21	8520	Ae
USGS	05331000	1997-02-22	8430	Ae
USGS	05331000	1997-02-23	8360	Ae
USGS	05331000	1997-02-24	8090	Ae
USGS	05331000	1997-02-25	8220	Ae
USGS	05331000	1997-02-26	8160	Ae
USGS	05331000	1997-02-27	8510	Ae
USGS	05331000	1997-02-28	8390	Ae
USGS	05331000	1997-03-01	8620	Ae
USGS	05331000	1997-03-02	8580	Ae
USGS	05331000	1997-03-03	8260	Ae
USGS	05331000	1997-03-04	8690	Ae
USGS	05331000	1997-03-05	9520	Ae
USGS	05331000	1997-03-06	9890	Ae
USGS	05331000	1997-03-07	10000	Ae
USGS	05331000	1997-03-08	11600	Ae
USGS	05331000	1997-03-09	12800	Ae
USGS	05331000	1997-03-10	13400	Ae
USGS	05331000	1997-03-11	14200	Ae
USGS	05331000	1997-03-12	15000	Ae
USGS	05331000	1997-03-13	15600	Ae
USGS	05331000	1997-03-14	16400	Ae
USGS	05331000	1997-03-15	16900	Ae
USGS	05331000	1997-03-16	17800	Ae
USGS	05331000	1997-03-17	19100	Ae
USGS	05331000	1997-03-18	19900	Ae
USGS	05331000	1997-03-19	20700	Ae
USGS	05331000	1997-03-20	22000	Ae
USGS	05331000	1997-03-21	23200	Ae
USGS	05331000	1997-03-22	24700	Ae
USGS	05331000	1997-03-23	25600	A
USGS	05331000	1997-03-24	27800	A
USGS	05331000	1997-03-25	28000	A
USGS	05331000	1997-03-26	29300	A
USGS	05331000	1997-03-27	31800	A
USGS	05331000	1997-03-28	35500	A
USGS	05331000	1997-03-29	39500	A
USGS	05331000	1997-03-30	43500	A
USGS	05331000	1997-03-31	47700	A
USGS	05331000	1997-04-01	52200	A
USGS	05331000	1997-04-02	57000	A
USGS	05331000	1997-04-03	64400	A
USGS	05331000	1997-04-04	72500	A
USGS	05331000	1997-04-05	80800	A
USGS	05331000	1997-04-06	89400	A
USGS	05331000	1997-04-07	96200	A
USGS	05331000	1997-04-08	104000	A
USGS	05331000	1997-04-09	111000	A
USGS	05331000	1997-04-10	120000	A
USGS	05331000	1997-04-11	128000	A
USGS	05331000	1997-04-12	133000	A
USGS	05331000	1997-04-13	133000	A
USGS	05331000	1997-04-14	130000	A
USGS	05331000	1997-04-15	124000	A
USGS	05331000	1997-04-16	117000	A
USGS	05331000	1997-04-17	109000	A
USGS	05331000	1997-04-18	102000	A
USGS	05331000	1997-04-19	95100	A
USGS	05331000	1997-04-20	89800	A
USGS	05331000	1997-04-21	84900	A
USGS	05331000	1997-04-22	80700	A
USGS	05331000	1997-04-23	77100	A
USGS	05331000	1997-04-24	73800	A
USGS	05331000	1997-04-25	70600	A
USGS	05331000	1997-04-26	67600	A
USGS	05331000	1997-04-27	65000	A
USGS	05331000	1997-04-28	62500	A
USGS	05331000	1997-04-29	59800	A
USGS	05331000	1997-04-30	57400	A
USGS	05331000	1997-05-01	55300	A
USGS	05331000	1997-05-02	53400	A
USGS	05331000	1997-05-03	51500	A
USGS	05331000	1997-05-04	49800	A
USGS	05331000	1997-05-05	47600	A
USGS	05331000	1997-05-06	46200	A
USGS	05331000	1997-05-07	45000	A
USGS	05331000	1997-05-08	44300	A
USGS	05331000	1997-05-09	41700	A
USGS	05331000	1997-05-10	40000	A
USGS	05331000	1997-05-11	40100	A
USGS	05331000	1997-05-12	38300	A
USGS	05331000	1997-05-13	37800	A
USGS	05331000	1997-05-14	37500	A
USGS	05331000	1997-05-15	36000	A
USGS	05331000	1997-05-16	34600	A
USGS	05331000	1997-05-17	33600	A
USGS	05331000	1997-05-18	32200	A
USGS	05331000	1997-05-19	30800	A
USGS	05331000	1997-05-20	29700	A
USGS	05331000	1997-05-21	28500	A
USGS	05331000	1997-05-22	27000	A
USGS	05331000	1997-05-23	22700	A
USGS	05331000	1997-05-24	22900	A
USGS	05331000	1997-05-25	24000	A
USGS	05331000	1997-05-26	25000	A
USGS	05331000	1997-05-27	25300	A
USGS	05331000	1997-05-28	25300	A
USGS	05331000	1997-05-29	25000	A
USGS	05331000	1997-05-30	24300	A
USGS	05331000	1997-05-31	23700	A
USGS	05331000	1997-06-01	22800	A
USGS	05331000	1997-06-02	21600	A
USGS	05331000	1997-06-03	20900	A
USGS	05331000	1997-06-04	20000	A
USGS	05331000	1997-06-05	18900	A
USGS	05331000	1997-06-06	18000	A
USGS	05331000	1997-06-07	17300	A
USGS	05331000	1997-06-08	16500	A
USGS	05331000	1997-06-09	15500	A
USGS	05331000	1997-06-10	15300	A
USGS	05331000	1997-06-11	14800	A
USGS	05331000	1997-06-12	13600	A
USGS	05331000	1997-06-13	13100	A
USGS	05331000	1997-06-14	12400	A
USGS	05331000	1997-06-15	12400	A
USGS	05331000	1997-06-16	11600	A
USGS	05331000	1997-06-17	11200	A
USGS	05331000	1997-06-18	10800	A
USGS	05331000	1997-06-19	10700	A
USGS	05331000	1997-06-20	10400	A
USGS	05331000	1997-06-21	10100	A
USGS	05331000	1997-06-22	10600	A
USGS	05331000	1997-06-23	10400	A
USGS	05331000	1997-06-24	12100	A
USGS	05331000	1997-06-25	13200	A
USGS	05331000	1997-06-26	14700	A
USGS	05331000	1997-06-27	15600	A
USGS	05331000	1997-06-28	18100	A
USGS	05331000	1997-06-29	21600	A
USGS	05331000	1997-06-30	26700	A
USGS	05331000	1997-07-01	31000	A
USGS	05331000	1997-07-02	33800	A
USGS	05331000	1997-07-03	32800	A
USGS	05331000	1997-07-04	33400	A
USGS	05331000	1997-07-05	34200	A
USGS	05331000	1997-07-06	34800	A
USGS	05331000	1997-07-07	35200	A
USGS	05331000	1997-07-08	35700	A
USGS	05331000	1997-07-09	34800	A
USGS	05331000	1997-07-10	34200	A
USGS	05331000	1997-07-11	34600	A
USGS	05331000	1997-07-12	33900	A
USGS	05331000	1997-07-13	33500	A
USGS	05331000	1997-07-14	34500	A
USGS	05331000	1997-07-15	33600	A
USGS	05331000	1997-07-16	33700	A
USGS	05331000	1997-07-17	36000	A
USGS	05331000	1997-07-18	33800	A
USGS	05331000	1997-07-19	33300	A
USGS	05331000	1997-07-20	32700	A
USGS	05331000	1997-07-21	31000	A
USGS	05331000	1997-07-22	33800	A
USGS	05331000	1997-07-23	36100	A
USGS	05331000	1997-07-24	37000	A
USGS	05331000	1997-07-25	38800	A
USGS	05331000	1997-07-26	40500	A
USGS	05331000	1997-07-27	41500	A
USGS	05331000	1997-07-28	42300	A
USGS	05331000	1997-07-29	42800	A
USGS	05331000	1997-07-30	43000	A
USGS	05331000	1997-07-31	42900	A
USGS	05331000	1997-08-01	42600	A
USGS	05331000	1997-08-02	41200	A
USGS	05331000	1997-08-03	40300	A
USGS	05331000	1997-08-04	38600	A
USGS	05331000	1997-08-05	35100	A
USGS	05331000	1997-08-06	31500	A
USGS	05331000	1997-08-07	28100	A
USGS	05331000	1997-08-08	20300	A
USGS	05331000	1997-08-09	19300	A
USGS	05331000	1997-08-10	18100	A
USGS	05331000	1997-08-11	17200	A
USGS	05331000	1997-08-12	16200	A
USGS	05331000	1997-08-13	15500	A
USGS	05331000	1997-08-14	15300	A
USGS	05331000	1997-08-15	15000	A
USGS	05331000	1997-08-16	14500	A
USGS	05331000	1997-08-17	13900	A
USGS	05331000	1997-08-18	14800	A
USGS	05331000	1997-08-19	18700	A
USGS	05331000	1997-08-20	20400	A
USGS	05331000	1997-08-21	19300	A
USGS	05331000	1997-08-22	19400	A
USGS	05331000	1997-08-23	19600	A
USGS	05331000	1997-08-24	18700	A
USGS	05331000	1997-08-25	17700	A
USGS	05331000	1997-08-26	17100	A
USGS	05331000	1997-08-27	16500	A
USGS	05331000	1997-08-28	15900	A
USGS	05331000	1997-08-29	15500	A
USGS	05331000	1997-08-30	14700	A
USGS	05331000	1997-08-31	14400	A
USGS	05331000	1997-09-01	14500	A
USGS	05331000	1997-09-02	13500	A
USGS	05331000	1997-09-03	12900	A
USGS	05331000	1997-09-04	11800	A
USGS	05331000	1997-09-05	11300	A
USGS	05331000	1997-09-06	11000	A
USGS	05331000	1997-09-07	10900	A
USGS	05331000	1997-09-08	10700	A
USGS	05331000	1997-09-09	10200	A
USGS	05331000	1997-09-10	10000	A
USGS	05331000	1997-09-11	10100	A
USGS	05331000	1997-09-12	9710	A
USGS	05331000	1997-09-13	9330	A
USGS	05331000	1997-09-14	9660	A
USGS	05331000	1997-09-15	10200	A
USGS	05331000	1997-09-16	10500	A
USGS	05331000	1997-09-17	10100	A
USGS	05331000	1997-09-18	9860	A
USGS	05331000	1997-09-19	9680	A
USGS	05331000	1997-09-20	9330	A
USGS	05331000	1997-09-21	9610	A
USGS	05331000	1997-09-22	9600	A
USGS	05331000	1997-09-23	9040	A
USGS	05331000	1997-09-24	8900	A
USGS	05331000	1997-09-25	9370	A
USGS	05331000	1997-09-26	8780	A
USGS	05331000	1997-09-27	8890	A
USGS	05331000	1997-09-28	8860	A
USGS	05331000	1997-09-29	8210	A
USGS	05331000	1997-09-30	8370	A
USGS	05331000	1997-10-01	8860	A
USGS	05331000	1997-10-02	8440	A
USGS	05331000	1997-10-03	8300	A
USGS	05331000	1997-10-04	8320	A
USGS	05331000	1997-10-05	8020	A
USGS	05331000	1997-10-06	7870	A
USGS	05331000	1997-10-07	7720	A
USGS	05331000	1997-10-08	7880	A
USGS	05331000	1997-10-09	7310	A
USGS	05331000	1997-10-10	8150	A
USGS	05331000	1997-10-11	7430	A
USGS	05331000	1997-10-12	7050	A
USGS	05331000	1997-10-13	7520	A
USGS	05331000	1997-10-14	8200	A
USGS	05331000	1997-10-15	9100	A
USGS	05331000	1997-10-16	9690	A
USGS	05331000	1997-10-17	10400	A
USGS	05331000	1997-10-18	11000	A
USGS	05331000	1997-10-19	11300	A
USGS	05331000	1997-10-20	11500	A
USGS	05331000	1997-10-21	12600	A
USGS	05331000	1997-10-22	10900	A
USGS	05331000	1997-10-23	11000	A
USGS	05331000	1997-10-24	11700	A
USGS	05331000	1997-10-25	11400	A
USGS	05331000	1997-10-26	11100	A
USGS	05331000	1997-10-27	11200	A
USGS	05331000	1997-10-28	10800	A
USGS	05331000	1997-10-29	10600	A
USGS	05331000	1997-10-30	8860	A
USGS	05331000	1997-10-31	10100	A
USGS	05331000	1997-11-01	10400	A
USGS	05331000	1997-11-02	9920	A
USGS	05331000	1997-11-03	9910	A
USGS	05331000	1997-11-04	11100	A
USGS	05331000	1997-11-05	10400	A
USGS	05331000	1997-11-06	10400	A
USGS	05331000	1997-11-07	10300	A
USGS	05331000	1997-11-08	10100	A
USGS	05331000	1997-11-09	10200	A
USGS	05331000	1997-11-10	10600	A
USGS	05331000	1997-11-11	10600	A
USGS	05331000	1997-11-12	10600	A
USGS	05331000	1997-11-13	10600	A
USGS	05331000	1997-11-14	10600	A
USGS	05331000	1997-11-15	10200	A
USGS	05331000	1997-11-16	10200	A
USGS	05331000	1997-11-17	9230	A
USGS	05331000	1997-11-18	8530	A
USGS	05331000	1997-11-19	8730	A
USGS	05331000	1997-11-20	8360	A
USGS	05331000	1997-11-21	8720	A
USGS	05331000	1997-11-22	9230	A
USGS	05331000	1997-11-23	9540	A
USGS	05331000	1997-11-24	8930	A
USGS	05331000	1997-11-25	8410	A
USGS	05331000	1997-11-26	8520	A
USGS	05331000	1997-11-27	8670	A
USGS	05331000	1997-11-28	9610	A
USGS	05331000	1997-11-29	9580	A
USGS	05331000	1997-11-30	10300	A
USGS	05331000	1997-12-01	10100	A
USGS	05331000	1997-12-02	10200	A
USGS	05331000	1997-12-03	10300	A
USGS	05331000	1997-12-04	10600	A
USGS	05331000	1997-12-05	10300	A
